"Reporting starts","Reporting ends","Ad name",Region,"Ad delivery",Results,"Result indicator","Cost per results","Ad set budget","Ad set budget type","Amount spent (IDR)",Impressions,Reach,Ends,"Attribution setting",Bid,"Bid type","Last significant edit","Quality ranking","Engagement rate ranking","Conversion rate ranking","Ad set name",Reaction/Reach,"Post engagements","Link clicks","CTR (link click-through rate)",Frequency,"Instagram follows","Page engagement","Results (initial)","Results (initial) indicator"
2026-07-01,2026-07-31,"Dapet Kerjaan Di Luar Jobdesk","Papua (province)",not_delivering,,,,"Using campaign budget",0,24,2,2,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0,2,,,1,0,2,,
2026-07-01,2026-07-31,"Dapet Kerjaan Di Luar Jobdesk","Special Region of Yogyakarta",not_delivering,,,,"Using campaign budget",0,48,4,4,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0,1,,,1,0,1,,
2026-07-01,2026-07-31,"Dapet Kerjaan Di Luar Jobdesk","West Kalimantan",not_delivering,,,,"Using campaign budget",0,9,1,1,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0,,,,1,0,,,
2026-07-01,2026-07-31,"Dapet Kerjaan Di Luar Jobdesk","South Kalimantan",not_delivering,,,,"Using campaign budget",0,28,3,3,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0,1,,,1,0,1,,
2026-07-01,2026-07-31,"Dapet Kerjaan Di Luar Jobdesk","Central Kalimantan",not_delivering,,,,"Using campaign budget",0,1000,2,2,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0,2,,,1,0,2,,
2026-07-01,2026-07-31,"Dapet Kerjaan Di Luar Jobdesk","East Kalimantan",not_delivering,,,,"Using campaign budget",0,153,4,4,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0,3,1,25,1,0,3,,
2026-07-01,2026-07-31,"Dapet Kerjaan Di Luar Jobdesk",Lampung,not_delivering,,,,"Using campaign budget",0,4,1,1,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0,,,,1,0,,,
2026-07-01,2026-07-31,"Dapet Kerjaan Di Luar Jobdesk",Riau,not_delivering,,,,"Using campaign budget",0,53,7,7,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0,5,1,14.285714,1,0,5,,
2026-07-01,2026-07-31,"Dapet Kerjaan Di Luar Jobdesk","South Sulawesi",not_delivering,,,,"Using campaign budget",0,52,5,5,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0,3,,,1,0,3,,
2026-07-01,2026-07-31,"Dapet Kerjaan Di Luar Jobdesk","Central Sulawesi",not_delivering,,,,"Using campaign budget",0,92,2,2,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0,2,,,1,0,2,,
2026-07-01,2026-07-31,"Dapet Kerjaan Di Luar Jobdesk","West Sumatra",not_delivering,,,,"Using campaign budget",0,173,4,4,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0,1,,,1,0,1,,
2026-07-01,2026-07-31,"Dapet Kerjaan Di Luar Jobdesk","North Sumatra",not_delivering,,,,"Using campaign budget",0,181,11,11,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0,4,,,1,0,4,,
2026-07-01,2026-07-31,"Dapet Kerjaan Di Luar Jobdesk",Maluku,not_delivering,,,,"Using campaign budget",0,6,1,1,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0,,,,1,0,,,
2026-07-01,2026-07-31,"Dapet Kerjaan Di Luar Jobdesk","West Java",not_delivering,,,,"Using campaign budget",0,278,12,12,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0,6,,,1,0,6,,
2026-07-01,2026-07-31,"Dapet Kerjaan Di Luar Jobdesk","North Sulawesi",not_delivering,,,,"Using campaign budget",0,60,3,3,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0,1,,,1,0,1,,
2026-07-01,2026-07-31,"Dapet Kerjaan Di Luar Jobdesk","South Sumatra",not_delivering,,,,"Using campaign budget",0,42,2,2,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0,,,,1,0,,,
2026-07-01,2026-07-31,"Dapet Kerjaan Di Luar Jobdesk","West Papua",not_delivering,,,,"Using campaign budget",0,42,3,2,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0,1,,,1.5,0,1,,
2026-07-01,2026-07-31,"Dapet Kerjaan Di Luar Jobdesk","West Sulawesi",not_delivering,,,,"Using campaign budget",0,5,1,1,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0,,,,1,0,,,
2026-07-01,2026-07-31,"Dapet Kerjaan Di Luar Jobdesk",Banten,not_delivering,,,,"Using campaign budget",0,47,2,2,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0,2,,,1,0,2,,
2026-07-01,2026-07-31,"Nobar Bola Pakai Bourbon",Unknown,not_delivering,,,,"Using campaign budget",0,1013,357,327,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00611621,2,,,1.091743,0,2,,
2026-07-01,2026-07-31,"Nobar Bola Pakai Bourbon",Aceh,not_delivering,,,,"Using campaign budget",0,11897,3667,3091,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00064704,41,39,1.06354,1.186347,0,41,,
2026-07-01,2026-07-31,"Nobar Bola Pakai Bourbon",Bali,not_delivering,,,,"Using campaign budget",0,3700,755,657,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0,15,15,1.986755,1.149163,0,15,,
2026-07-01,2026-07-31,"Nobar Bola Pakai Bourbon",Bengkulu,not_delivering,,,,"Using campaign budget",0,5413,1647,1374,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0,14,14,0.85003,1.19869,0,14,,
2026-07-01,2026-07-31,"Nobar Bola Pakai Bourbon",Jakarta,not_delivering,,,,"Using campaign budget",0,17669,3093,2725,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00036697,36,35,1.131587,1.135046,0,36,,
2026-07-01,2026-07-31,"Nobar Bola Pakai Bourbon",Jambi,not_delivering,,,,"Using campaign budget",0,9893,2961,2509,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0,33,33,1.114488,1.180151,0,33,,
2026-07-01,2026-07-31,"Nobar Bola Pakai Bourbon","Central Java",not_delivering,,,,"Using campaign budget",0,54468,15511,12977,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00061648,181,173,1.115338,1.195269,1,181,,
2026-07-01,2026-07-31,"Nobar Bola Pakai Bourbon","East Java",not_delivering,,,,"Using campaign budget",0,53264,14423,12179,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00057476,149,141,0.977605,1.184252,0,151,,
2026-07-01,2026-07-31,"Nobar Bola Pakai Bourbon","Papua (province)",not_delivering,,,,"Using campaign budget",0,10581,2808,2246,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00222618,41,36,1.282051,1.250223,0,41,,
2026-07-01,2026-07-31,"Nobar Bola Pakai Bourbon","Special Region of Yogyakarta",not_delivering,,,,"Using campaign budget",0,8810,2080,1742,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00057405,22,21,1.009615,1.19403,0,22,,
2026-07-01,2026-07-31,"Nobar Bola Pakai Bourbon","West Kalimantan",not_delivering,,,,"Using campaign budget",0,10443,3018,2613,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00114811,37,34,1.126574,1.154994,1,37,,
2026-07-01,2026-07-31,"Nobar Bola Pakai Bourbon","South Kalimantan",not_delivering,,,,"Using campaign budget",0,12335,3417,2840,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00105634,49,46,1.34621,1.203169,0,49,,
2026-07-01,2026-07-31,"Nobar Bola Pakai Bourbon","Central Kalimantan",not_delivering,,,,"Using campaign budget",0,6512,1867,1578,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0,23,23,1.231923,1.183143,0,23,,
2026-07-01,2026-07-31,"Nobar Bola Pakai Bourbon","East Kalimantan",not_delivering,,,,"Using campaign budget",0,18809,4915,4046,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00074147,58,55,1.119023,1.21478,0,58,,
2026-07-01,2026-07-31,"Nobar Bola Pakai Bourbon",Lampung,not_delivering,,,,"Using campaign budget",0,14614,4196,3520,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00056818,48,46,1.096282,1.192045,0,48,,
2026-07-01,2026-07-31,"Nobar Bola Pakai Bourbon","West Nusa Tenggara",not_delivering,,,,"Using campaign budget",0,7931,2363,2023,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00148295,29,26,1.100296,1.168067,0,29,,
2026-07-01,2026-07-31,"Nobar Bola Pakai Bourbon","East Nusa Tenggara",not_delivering,,,,"Using campaign budget",0,8467,2494,2056,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0,25,25,1.002406,1.213035,0,25,,
2026-07-01,2026-07-31,"Nobar Bola Pakai Bourbon",Riau,not_delivering,,,,"Using campaign budget",0,18795,5545,4632,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00129534,57,51,0.919748,1.197107,0,57,,
2026-07-01,2026-07-31,"Nobar Bola Pakai Bourbon","South Sulawesi",not_delivering,,,,"Using campaign budget",0,32277,9796,7974,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00150489,110,97,0.9902,1.228493,0,110,,
2026-07-01,2026-07-31,"Nobar Bola Pakai Bourbon","Central Sulawesi",not_delivering,,,,"Using campaign budget",0,8765,2654,2130,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00093897,28,26,0.979653,1.246009,0,28,,
2026-07-01,2026-07-31,"Nobar Bola Pakai Bourbon","Southeast Sulawesi",not_delivering,,,,"Using campaign budget",0,8503,2495,2121,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00094295,34,32,1.282565,1.176332,0,34,,
2026-07-01,2026-07-31,"Nobar Bola Pakai Bourbon","West Sumatra",not_delivering,,,,"Using campaign budget",0,19565,5964,4945,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00101112,52,47,0.788062,1.206067,0,52,,
2026-07-01,2026-07-31,"Nobar Bola Pakai Bourbon","North Sumatra",not_delivering,,,,"Using campaign budget",0,38445,11291,9341,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00107055,127,117,1.036224,1.208757,1,127,,
2026-07-01,2026-07-31,"Nobar Bola Pakai Bourbon",Maluku,not_delivering,,,,"Using campaign budget",0,6526,1912,1528,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00327225,23,18,0.941423,1.251309,0,23,,
2026-07-01,2026-07-31,"Nobar Bola Pakai Bourbon","West Java",not_delivering,,,,"Using campaign budget",0,100937,27192,22342,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00058186,296,282,1.03707,1.21708,2,296,,
2026-07-01,2026-07-31,"Nobar Bola Pakai Bourbon","North Sulawesi",not_delivering,,,,"Using campaign budget",0,5566,1459,1227,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.000815,15,14,0.959561,1.189079,0,15,,
2026-07-01,2026-07-31,"Nobar Bola Pakai Bourbon","South Sumatra",not_delivering,,,,"Using campaign budget",0,16309,4614,3909,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00076746,55,52,1.127005,1.180353,1,55,,
2026-07-01,2026-07-31,"Nobar Bola Pakai Bourbon","North Maluku",not_delivering,,,,"Using campaign budget",0,3144,913,723,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0,7,7,0.766703,1.262794,0,7,,
2026-07-01,2026-07-31,"Nobar Bola Pakai Bourbon","North Kalimantan",not_delivering,,,,"Using campaign budget",0,3693,1086,867,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00230681,7,5,0.460405,1.252595,0,7,,
2026-07-01,2026-07-31,"Nobar Bola Pakai Bourbon","West Papua",not_delivering,,,,"Using campaign budget",0,6114,1794,1422,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.0021097,25,22,1.22631,1.261603,0,25,,
2026-07-01,2026-07-31,"Nobar Bola Pakai Bourbon","West Sulawesi",not_delivering,,,,"Using campaign budget",0,3292,1004,834,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0,12,12,1.195219,1.203837,0,12,,
2026-07-01,2026-07-31,"Nobar Bola Pakai Bourbon",Gorontalo,not_delivering,,,,"Using campaign budget",0,3078,839,713,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0,6,6,0.715137,1.176718,0,6,,
2026-07-01,2026-07-31,"Nobar Bola Pakai Bourbon",Banten,not_delivering,,,,"Using campaign budget",0,19505,4896,4169,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00095946,57,53,1.082516,1.174382,2,57,,
2026-07-01,2026-07-31,"Nobar Bola Pakai Bourbon","Bangka–Belitung Islands",not_delivering,,,,"Using campaign budget",0,3357,1026,850,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0,13,13,1.267057,1.207059,0,13,,
2026-07-01,2026-07-31,"Nobar Bola Pakai Bourbon","Riau Islands Province",not_delivering,,,,"Using campaign budget",0,9088,2440,2044,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00146771,24,21,0.860656,1.193738,0,24,,
2026-07-01,2026-07-31,"Aldi Taher",Unknown,inactive,,,,"Using campaign budget",0,1261,415,373,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00268097,6,5,1.204819,1.112601,0,6,,
2026-07-01,2026-07-31,"Aldi Taher",Aceh,inactive,,,,"Using campaign budget",0,23573,5851,4868,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00143796,80,73,1.24765,1.201931,0,80,,
2026-07-01,2026-07-31,"Aldi Taher",Bali,inactive,,,,"Using campaign budget",0,23212,3897,3328,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00030048,71,70,1.796254,1.170974,0,71,,
2026-07-01,2026-07-31,"Aldi Taher",Bengkulu,inactive,,,,"Using campaign budget",0,10717,2672,2153,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0,32,31,1.16018,1.241059,0,32,,
2026-07-01,2026-07-31,"Aldi Taher",Jakarta,inactive,,,,"Using campaign budget",0,137560,21065,17567,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00130927,415,387,1.837171,1.199123,2,415,,
2026-07-01,2026-07-31,"Aldi Taher",Jambi,inactive,,,,"Using campaign budget",0,21851,5404,4280,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00116822,92,87,1.609919,1.262617,0,92,,
2026-07-01,2026-07-31,"Aldi Taher","Central Java",inactive,,,,"Using campaign budget",0,181824,40079,31934,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00084549,579,552,1.37728,1.255057,0,579,,
2026-07-01,2026-07-31,"Aldi Taher","East Java",inactive,,,,"Using campaign budget",0,195105,40191,34317,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00061194,646,622,1.54761,1.171169,1,646,,
2026-07-01,2026-07-31,"Aldi Taher","Papua (province)",inactive,,,,"Using campaign budget",0,14602,3584,2811,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00177873,43,37,1.032366,1.274991,0,43,,
2026-07-01,2026-07-31,"Aldi Taher","Special Region of Yogyakarta",inactive,,,,"Using campaign budget",0,41737,8061,6465,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0,125,125,1.550676,1.246868,0,125,,
2026-07-01,2026-07-31,"Aldi Taher","West Kalimantan",inactive,,,,"Using campaign budget",0,29721,6786,5435,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00073597,104,99,1.458886,1.248574,0,104,,
2026-07-01,2026-07-31,"Aldi Taher","South Kalimantan",inactive,,,,"Using campaign budget",0,45062,10049,7982,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00037585,154,151,1.502637,1.258958,0,154,,
2026-07-01,2026-07-31,"Aldi Taher","Central Kalimantan",inactive,,,,"Using campaign budget",0,20826,4723,3808,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00157563,86,79,1.672666,1.240284,0,86,,
2026-07-01,2026-07-31,"Aldi Taher","East Kalimantan",inactive,,,,"Using campaign budget",0,64798,13753,10930,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00091491,220,208,1.512397,1.25828,1,220,,
2026-07-01,2026-07-31,"Aldi Taher",Lampung,inactive,,,,"Using campaign budget",0,38210,8569,6844,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00029223,119,115,1.342047,1.252046,0,119,,
2026-07-01,2026-07-31,"Aldi Taher","West Nusa Tenggara",inactive,,,,"Using campaign budget",0,15681,3523,2822,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00070872,55,53,1.5044,1.248405,0,55,,
2026-07-01,2026-07-31,"Aldi Taher","East Nusa Tenggara",inactive,,,,"Using campaign budget",0,10923,2679,2174,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00045998,33,32,1.194476,1.232291,0,33,,
2026-07-01,2026-07-31,"Aldi Taher",Riau,inactive,,,,"Using campaign budget",0,42426,10304,8379,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00119346,163,153,1.48486,1.229741,0,163,,
2026-07-01,2026-07-31,"Aldi Taher","South Sulawesi",inactive,,,,"Using campaign budget",0,72994,16700,13160,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00113982,273,258,1.54491,1.268997,0,273,,
2026-07-01,2026-07-31,"Aldi Taher","Central Sulawesi",inactive,,,,"Using campaign budget",0,19358,4600,3549,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00197239,72,65,1.413043,1.29614,0,72,,
2026-07-01,2026-07-31,"Aldi Taher","Southeast Sulawesi",inactive,,,,"Using campaign budget",0,18365,4366,3453,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00057921,49,47,1.0765,1.264408,0,49,,
2026-07-01,2026-07-31,"Aldi Taher","West Sumatra",inactive,,,,"Using campaign budget",0,39629,9873,7890,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00025349,127,123,1.245822,1.251331,0,127,,
2026-07-01,2026-07-31,"Aldi Taher","North Sumatra",inactive,,,,"Using campaign budget",0,78898,18813,15026,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00099827,326,307,1.63185,1.25203,0,326,,
2026-07-01,2026-07-31,"Aldi Taher",Maluku,inactive,,,,"Using campaign budget",0,7971,2070,1643,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00121729,23,21,1.014493,1.25989,0,23,,
2026-07-01,2026-07-31,"Aldi Taher","West Java",inactive,,,,"Using campaign budget",0,344135,69292,58000,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00094828,1108,1050,1.515326,1.19469,3,1108,,
2026-07-01,2026-07-31,"Aldi Taher","North Sulawesi",inactive,,,,"Using campaign budget",0,10271,2218,1857,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0,26,26,1.172227,1.1944,0,26,,
2026-07-01,2026-07-31,"Aldi Taher","South Sumatra",inactive,,,,"Using campaign budget",0,42215,9551,7622,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00091839,150,142,1.486755,1.253083,0,150,,
2026-07-01,2026-07-31,"Aldi Taher","North Maluku",inactive,,,,"Using campaign budget",0,5794,1365,1066,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00093809,18,17,1.245421,1.280488,0,18,,
2026-07-01,2026-07-31,"Aldi Taher","North Kalimantan",inactive,,,,"Using campaign budget",0,8186,1930,1541,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00064893,21,20,1.036269,1.252433,0,21,,
2026-07-01,2026-07-31,"Aldi Taher","West Papua",inactive,,,,"Using campaign budget",0,8008,1942,1533,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00065232,25,24,1.235839,1.266797,0,25,,
2026-07-01,2026-07-31,"Aldi Taher","West Sulawesi",inactive,,,,"Using campaign budget",0,5033,1365,1056,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00094697,13,12,0.879121,1.292614,0,13,,
2026-07-01,2026-07-31,"Aldi Taher",Gorontalo,inactive,,,,"Using campaign budget",0,5185,1267,1000,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0,12,12,0.947119,1.267,0,12,,
2026-07-01,2026-07-31,"Aldi Taher",Banten,inactive,,,,"Using campaign budget",0,86485,15793,13023,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.0012286,292,274,1.734946,1.212701,1,292,,
2026-07-01,2026-07-31,"Aldi Taher","Bangka–Belitung Islands",inactive,,,,"Using campaign budget",0,8301,1975,1558,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.00064185,33,32,1.620253,1.267651,0,33,,
2026-07-01,2026-07-31,"Aldi Taher","Riau Islands Province",inactive,,,,"Using campaign budget",0,27834,6191,5109,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0.0011744,106,100,1.615248,1.211783,0,106,,
2026-07-01,2026-07-31,"Aldi Taher",Unknown,inactive,276,reach,1746.37681159,50000,Daily,482,363,276,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,1,,,1.315217,0,1,,
2026-07-01,2026-07-31,"Aldi Taher",Aceh,inactive,10869,reach,2372.71138099,50000,Daily,25789,18768,10869,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00073604,10,1,0.005328,1.726746,0,10,,
2026-07-01,2026-07-31,"Aldi Taher",Bali,inactive,8843,reach,2363.22514984,50000,Daily,20898,15231,8843,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00113084,11,1,0.006566,1.722379,0,11,,
2026-07-01,2026-07-31,"Aldi Taher",Bengkulu,inactive,9105,reach,2387.36957716,50000,Daily,21737,15742,9105,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00120813,11,,,1.72894,0,11,,
2026-07-01,2026-07-31,"Aldi Taher",Jakarta,inactive,5953,reach,2329.24575844,50000,Daily,13866,10077,5953,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00117588,8,,,1.69276,0,8,,
2026-07-01,2026-07-31,"Aldi Taher",Jambi,inactive,11577,reach,2430.85428004,50000,Daily,28142,20394,11577,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00103654,14,,,1.761596,0,14,,
2026-07-01,2026-07-31,"Aldi Taher","Central Java",inactive,43222,reach,2367.79880616,50000,Daily,102341,73622,43222,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00023136,12,2,0.002717,1.703346,0,12,,
2026-07-01,2026-07-31,"Aldi Taher","East Java",inactive,39313,reach,2403.12364867,50000,Daily,94474,68050,39313,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00055961,24,,,1.73098,0,24,,
2026-07-01,2026-07-31,"Aldi Taher","Papua (province)",inactive,6810,reach,2292.65785609,50000,Daily,15613,11315,6810,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00044053,5,,,1.661527,0,5,,
2026-07-01,2026-07-31,"Aldi Taher","Special Region of Yogyakarta",inactive,3908,reach,2352.09825998,50000,Daily,9192,6630,3908,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00051177,3,1,0.015083,1.69652,0,3,,
2026-07-01,2026-07-31,"Aldi Taher","West Kalimantan",inactive,12914,reach,2401.19250426,50000,Daily,31009,22331,12914,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00108409,14,,,1.729209,0,14,,
2026-07-01,2026-07-31,"Aldi Taher","South Kalimantan",inactive,8227,reach,2437.09736234,50000,Daily,20050,14518,8227,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00085086,8,,,1.764677,0,8,,
2026-07-01,2026-07-31,"Aldi Taher","Central Kalimantan",inactive,8199,reach,2404.80546408,50000,Daily,19717,14337,8199,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00170753,14,,,1.748628,0,14,,
2026-07-01,2026-07-31,"Aldi Taher","East Kalimantan",inactive,11926,reach,2512.07445916,50000,Daily,29959,21723,11926,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00075465,10,1,0.004603,1.821482,0,10,,
